Before/PC1	After/PC2						
528	589						
532	591						
539	592						
560	596						
563	595						
536	592						
543	592						
539	591						
537	593						
546	592						
535	595						
550	590						
537	593						
569	643						
550	594						
535	593						
538	591						
536	590						
535	581						
526	589						
564	595						
546	589						
540	590						
553	593						
539	594						
533	596						
527	596						
537	593						
531	595						
550	589						
539	596						
539	590						
527	593						
541	592						
596	599						
581	595						
537	590						
539	589						
529	590						
533	597						
529	589						
541	592						
556	595						
542	593						
534	596						
533	592						
551	595						
540	587						
545	597						
532	580						
5832	2826						
386	190						
547	583						
324	189						
568	601						
344	172						
265	158						
1099	596						
309	171						
542	594						
546	593						
538	594						
214	141						
545	591						
340	171						
258	159						
532	594						
239	141						
534	591						
375	181						
261	140						
543	594						
285	155						
531	593						
269	139						
251	154						
581	597						
226	141						
540	593						
291	159						
218	173						
532	590						
228	142						
533	587						
280	158						
210	155						
533	594						
220	142						
538	593						
285	143						
233	140						
1069	595						
260	141						
545	618						
241	141						
206	142						
552	596						
257	139						
536	580						
270	157						
214	142						
1079	592						
225	141						
539	595						
225	143						
204	141						
1118	593						
221	157						
529	595						
274	143						
214	144						
1068	581						
215	141						
541	592						
279	200						
209	168						
1042	573						
216	141						
540	594						
281	154						
205	142						
1072	594						
251	141						
549	594						
251	140						
217	142						
552	591						
231	156						
537	590						
242	157						
210	144						
1088	580						
252	155						
541	594						
270	141						
211	142						
532	581						
1048	592						
241	157						
225	142						
549	593						
1078	596						
229	143						
208	141						
550	585						
1087	594						
249	139						
249	142						
529	593						
1051	595						
248	144						
220	139						
599	588						
1058	595						
383	183						
252	150						
574	581						
264	170						
538	594						
244	157						
222	141						
529	594						
247	140						
230	155						
531	588						
374	182						
310	139						
551	580						
261	158						
541	592						
247	140						
209	155						
555	581						
1048	593						
258	142						
540	592						
227	141						
224	142						
538	590						
533	592						
239	155						
536	596						
214	141						
219	141						
546	594						
1065	592						
230	141						
541	583						
240	139						
199	142						
559	593						
239	142						
539	593						
273	141						
207	142						
532	592						
228	143						
542	593						
247	155						
228	139						
547	594						
223	142						
539	593						
241	140						
227	141						
557	590						
240	155						
526	591						
273	158						
386	142						
529	591						
231	140						
535	594						
453	180						
255	141						
537	596						
246	157						
544	595						
210	157						
231	143						
537	595						
214	138						
540	595						
229	140						
204	142						
596	589						
221	156						
541	594						
217	142						
202	142						
556	592						
225	156						
535	581						
350	195						
289	141						
549	594						
244	171						
528	591						
261	141						
250	141						
542	594						
251	158						
563	603						
220	143						
223	158						
568	594						
284	144						
537	590						
201	140						
216	141						
540	623						
231	143						
534	592						
369	196						
281	141						
544	590						
245	158						
530	594						
265	143						
250	141						
526	588						
224	140						
560	590						
238	140						
214	144						
538	581						
227	156						
527	592						
211	140						
252	156						
548	601						
312	157						
532	594						
417	167						
241	140						
529	596						
277	171						
531	592						
311	140						
296	158						
547	591						
289	159						
574	589						
339	180						
328	141						
552	596						
241	165						
542	588						
